User Name_asset00000,Device Type,_HomeCenter,IP Address,OS,Last Report Time,User Name
jdoe21558_asset02371,Laptop,KSC,163.205.5.182,Win10 10.0.10586.1356 (1511),3/1/18 12:21,jdoe21558
jdoe21563_asset02372,Laptop,KSC,128.159.1.171,Win10 10.0.10586.1417 (1511),3/1/18 12:21,jdoe21563
jdoe21568_asset02373,Laptop,KSC,128.159.1.235,Win7 6.1.7601,3/1/18 12:21,jdoe21568
jdoe21569_asset02374,Laptop,KSC,163.206.7.142,Win10 10.0.10586.1417 (1511),2/28/18 15:45,jdoe21569
jdoe2157_asset02375,Server,ARC,128.102.1.2,Linux Debian 8.10 (3.16.0-5-amd64),3/1/18 12:25,jdoe2157
jdoe21570_asset02376,Laptop,KSC,163.206.7.134,Win10 10.0.10586.1417 (1511),3/1/18 12:27,jdoe21570
jdoe21572_asset02377,Laptop,KSC,128.159.1.238,Win7 6.1.7601,3/1/18 12:21,jdoe21572
jdoe21573_asset02378,Laptop,KSC,163.206.7.28,Win10 10.0.10586.1417 (1511),3/1/18 12:21,jdoe21573
jdoe21574_asset02379,Laptop,KSC,163.206.7.94,Win10 10.0.10586.1417 (1511),3/1/18 12:24,jdoe21574
jdoe2158_asset02380,Server,ARC,128.102.1.116,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:13,jdoe2158
jdoe21581_asset02381,Laptop,KSC,163.205.5.74,Win10 10.0.16299.192 (1709),3/1/18 12:21,jdoe21581
jdoe21582_asset02382,Laptop,KSC,163.206.7.105,Win10 10.0.15063.909 (1703),2/28/18 22:36,jdoe21582
jdoe21584_asset02383,Laptop,KSC,163.205.5.178,Win10 10.0.16299.248 (1709),3/1/18 12:22,jdoe21584
jdoe21595_asset02384,Laptop,KSC,163.205.5.43,Win10 10.0.10586.1417 (1511),3/1/18 12:21,jdoe21595
jdoe21596_asset02385,Laptop,KSC,128.159.1.157,Win10 10.0.10586.1417 (1511),3/1/18 12:21,jdoe21596
jdoe216_asset02386,Laptop,JSC,130.134.2.121,Win10 10.0.10586.753 (1511),3/1/18 12:19,jdoe216
jdoe21602_asset02387,Laptop,KSC,163.205.5.75,Win10 10.0.10586.1417 (1511),3/1/18 12:28,jdoe21602
jdoe21606_asset02388,Laptop,KSC,163.205.5.180,Win10 10.0.10586.1417 (1511),2/28/18 8:32,jdoe21606
jdoe21609_asset02389,Laptop,KSC,163.205.5.15,Win10 10.0.10586.1417 (1511),3/1/18 12:28,jdoe21609
jdoe21610_asset02390,Laptop,KSC,163.205.5.23,Win10 10.0.14393.2068 (1607),3/1/18 12:21,jdoe21610
jdoe21613_asset02391,Laptop,KSC,163.206.7.46,Win10 10.0.10586.1356 (1511),3/1/18 12:30,jdoe21613
jdoe21625_asset02392,Laptop,KSC,163.205.5.39,Win10 10.0.10586.1417 (1511),3/1/18 12:22,jdoe21625
jdoe21626_asset02393,Laptop,KSC,163.205.5.13,Win10 10.0.10586.1417 (1511),3/1/18 8:19,jdoe21626
jdoe21640_asset02394,Laptop,KSC,128.159.1.210,Win10 10.0.16299.125 (1709),3/1/18 12:21,jdoe21640
jdoe21647_asset02395,Laptop,KSC,163.206.7.146,Win10 10.0.10586.1417 (1511),3/1/18 12:20,jdoe21647
jdoe21653_asset02396,Laptop,KSC,128.159.1.159,Win10 10.0.10586.1417 (1511),3/1/18 12:21,jdoe21653
jdoe21660_asset02397,Laptop,KSC,163.206.7.167,Win10 10.0.15063.850 (1703),2/28/18 11:39,jdoe21660
jdoe21661_asset02398,Laptop,KSC,128.159.1.170,Win10 10.0.10586.1417 (1511),3/1/18 12:27,jdoe21661
jdoe21664_asset02399,Laptop,KSC,163.205.5.62,Win10 10.0.10586.1417 (1511),3/1/18 12:25,jdoe21664
jdoe21665_asset02400,Laptop,KSC,163.206.7.161,Win10 10.0.10586.1417 (1511),3/1/18 12:21,jdoe21665
jdoe21669_asset02401,Laptop,KSC,128.159.1.201,Win10 10.0.10586.1417 (1511),3/1/18 12:21,jdoe21669
jdoe21675_asset02402,Laptop,KSC,128.159.1.229,Win10 10.0.10586.1417 (1511),3/1/18 12:25,jdoe21675
jdoe21677_asset02403,Laptop,KSC,128.159.1.163,Win10 10.0.10586.1417 (1511),3/1/18 12:18,jdoe21677
jdoe2168_asset02404,Desktop,ARC,128.102.3.181,Mac OS X 10.12.6 (16G1212),3/1/18 12:30,jdoe2168
jdoe2169_asset02405,Desktop,ARC,128.102.3.182,Mac OS X 10.11.6 (15G19009),3/1/18 12:12,jdoe2169
jdoe21692_asset02406,Laptop,KSC,163.206.7.20,Win10 10.0.10586.1417 (1511),3/1/18 12:21,jdoe21692
jdoe2170_asset02407,Desktop,ARC,128.102.3.180,Mac OS X 10.11.6 (15G19009),3/1/18 12:05,jdoe2170
jdoe21700_asset02408,Laptop,KSC,128.159.1.158,Win10 10.0.10586.1417 (1511),3/1/18 12:21,jdoe21700
jdoe21704_asset02409,Laptop,KSC,163.205.5.100,Win10 10.0.15063.850 (1703),3/1/18 12:23,jdoe21704
jdoe21705_asset02410,Laptop,KSC,128.159.1.162,Win10 10.0.10586.1417 (1511),3/1/18 12:21,jdoe21705
jdoe21706_asset02411,Laptop,KSC,163.206.7.213,Win10 10.0.10586.1356 (1511),3/1/18 12:28,jdoe21706
jdoe2171_asset02412,Laptop,ARC,128.102.1.134,Mac OS X 10.12.6 (16G1212),3/1/18 12:30,jdoe2171
jdoe21710_asset02413,Laptop,KSC,163.205.5.107,Win10 10.0.10586.1356 (1511),3/1/18 12:22,jdoe21710
jdoe21717_asset02414,Laptop,KSC,163.206.7.65,Win10 10.0.10586.1417 (1511),3/1/18 12:21,jdoe21717
jdoe2172_asset02415,Desktop,ARC,128.102.2.59,Mac OS X 10.12.6 (16G1212),3/1/18 12:05,jdoe2172
jdoe21722_asset02416,Laptop,KSC,163.206.7.22,Win10 10.0.10586.1417 (1511),3/1/18 12:24,jdoe21722
jdoe21723_asset02417,Laptop,KSC,163.206.7.69,Win10 10.0.10586.1356 (1511),3/1/18 12:21,jdoe21723
jdoe21724_asset02418,Laptop,KSC,163.205.5.181,Win10 10.0.14393.2068 (1607),3/1/18 12:20,jdoe21724
jdoe21727_asset02419,Laptop,KSC,163.205.5.187,Win10 10.0.10586.1417 (1511),3/1/18 12:30,jdoe21727
jdoe2174_asset02420,Server,JSC,130.134.3.86,Linux CentOS 6.8 (2.6.32-642.4.2.el6.x86_64),3/1/18 12:26,jdoe2174
jdoe21740_asset02421,Laptop,KSC,163.206.7.102,Win10 10.0.10586.1417 (1511),3/1/18 9:38,jdoe21740
jdoe21745_asset02422,Laptop,KSC,128.159.1.226,Win10 10.0.10586.1417 (1511),3/1/18 12:25,jdoe21745
jdoe21754_asset02423,Laptop,KSC,163.205.5.93,Win10 10.0.10586.1417 (1511),3/1/18 12:21,jdoe21754
jdoe21762_asset02424,Laptop,KSC,128.159.1.221,Win10 10.0.14393.2007 (1607),3/1/18 11:16,jdoe21762
jdoe2178_asset02425,Desktop,ARC,128.102.1.198,Win7 6.1.7601,3/1/18 12:30,jdoe2178
jdoe21780_asset02426,Laptop,KSC,163.206.7.106,Win10 10.0.10586.1417 (1511),3/1/18 12:21,jdoe21780
jdoe21781_asset02427,Laptop,KSC,163.206.7.207,Win10 10.0.14393.2068 (1607),3/1/18 12:25,jdoe21781
jdoe21782_asset02428,Laptop,KSC,163.206.7.198,Win10 10.0.14393.2007 (1607),2/28/18 3:02,jdoe21782
jdoe21783_asset02429,Laptop,KSC,163.206.7.128,Win10 10.0.14393.2007 (1607),3/1/18 12:30,jdoe21783
jdoe21786_asset02430,Laptop,KSC,163.206.7.111,Win10 10.0.10586.1417 (1511),3/1/18 12:21,jdoe21786
jdoe21787_asset02431,Laptop,KSC,163.206.7.188,Win10 10.0.10586.1417 (1511),3/1/18 12:24,jdoe21787
jdoe21795_asset02432,Laptop,KSC,163.206.7.110,Win10 10.0.14393.2068 (1607),3/1/18 12:23,jdoe21795
jdoe21797_asset02433,Laptop,KSC,163.206.7.116,Win10 10.0.14393.2068 (1607),3/1/18 12:21,jdoe21797
jdoe21807_asset02434,Laptop,KSC,163.206.7.218,Win10 10.0.16299.192 (1709),3/1/18 12:31,jdoe21807
jdoe2181_asset02435,Desktop,ARC,128.102.1.196,Win7 6.1.7601,3/1/18 12:27,jdoe2181
jdoe21810_asset02436,Laptop,KSC,128.159.1.156,Win10 10.0.10586.1417 (1511),2/28/18 4:31,jdoe21810
jdoe21811_asset02437,Laptop,KSC,128.159.1.172,Win10 10.0.10586.1417 (1511),3/1/18 12:21,jdoe21811
jdoe21812_asset02438,Laptop,KSC,128.159.1.173,Win10 10.0.16299.192 (1709),3/1/18 12:24,jdoe21812
jdoe21814_asset02439,Laptop,KSC,128.159.1.239,Win10 10.0.14393.2068 (1607),3/1/18 12:25,jdoe21814
jdoe21821_asset02440,Laptop,KSC,163.205.5.128,Win10 10.0.14393.2007 (1607),3/1/18 12:23,jdoe21821
jdoe21823_asset02441,Laptop,KSC,163.206.7.168,Win10 10.0.15063.850 (1703),3/1/18 12:21,jdoe21823
jdoe21824_asset02442,Laptop,KSC,163.205.5.122,Win10 10.0.15063.850 (1703),3/1/18 12:21,jdoe21824
jdoe21825_asset02443,Laptop,KSC,163.205.5.41,Win10 10.0.14393.2068 (1607),3/1/18 12:18,jdoe21825
jdoe21832_asset02444,Laptop,KSC,163.206.7.33,Win10 10.0.10586.1417 (1511),3/1/18 12:21,jdoe21832
jdoe21833_asset02445,Laptop,KSC,163.206.7.10,Win10 10.0.15063.850 (1703),3/1/18 12:25,jdoe21833
jdoe21836_asset02446,Laptop,KSC,163.206.7.178,Win10 10.0.15063.850 (1703),3/1/18 12:24,jdoe21836
jdoe2184_asset02447,Desktop,ARC,128.102.1.186,Win7 6.1.7601,3/1/18 12:22,jdoe2184
jdoe21843_asset02448,Laptop,KSC,128.159.1.174,Win10 10.0.10586.1417 (1511),3/1/18 12:21,jdoe21843
jdoe21850_asset02449,Laptop,KSC,163.205.5.98,Win10 10.0.15063.786 (1703),3/1/18 12:29,jdoe21850
jdoe21852_asset02450,Laptop,KSC,128.159.1.175,Win10 10.0.14393.1944 (1607),2/28/18 12:35,jdoe21852
jdoe21858_asset02451,Laptop,KSC,128.159.1.242,Win10 10.0.10586.1417 (1511),3/1/18 12:21,jdoe21858
jdoe21860_asset02452,Laptop,KSC,163.206.7.37,Win7 6.1.7601,3/1/18 12:23,jdoe21860
jdoe21863_asset02453,Laptop,KSC,163.205.5.4,Win10 10.0.14393.2068 (1607),3/1/18 12:26,jdoe21863
jdoe21869_asset02454,Laptop,KSC,163.205.5.12,Win10 10.0.15063.850 (1703),3/1/18 12:20,jdoe21869
jdoe21871_asset02455,Laptop,KSC,163.206.7.36,Win10 10.0.14393.2068 (1607),3/1/18 12:22,jdoe21871
jdoe21872_asset02456,Laptop,KSC,163.205.5.73,Win10 10.0.15063.850 (1703),3/1/18 12:27,jdoe21872
jdoe21877_asset02457,Laptop,KSC,163.206.7.186,Win10 10.0.10586.1356 (1511),3/1/18 12:21,jdoe21877
jdoe21878_asset02458,Laptop,KSC,163.205.5.120,Win10 10.0.15063.850 (1703),3/1/18 12:20,jdoe21878
jdoe21879_asset02459,Laptop,KSC,163.206.7.212,Win10 10.0.14393.2068 (1607),3/1/18 12:27,jdoe21879
jdoe21891_asset02460,Laptop,KSC,163.205.5.3,Win10 10.0.15063.850 (1703),2/28/18 13:07,jdoe21891
jdoe21892_asset02461,Laptop,KSC,163.205.5.105,Win10 10.0.14393.2068 (1607),3/1/18 12:24,jdoe21892
jdoe21899_asset02462,Laptop,KSC,163.205.5.169,Win10 10.0.14393.2068 (1607),3/1/18 12:21,jdoe21899
jdoe219_asset02463,Laptop,JSC,130.134.2.192,Win10 10.0.16299.248 (1709),3/1/18 12:25,jdoe219
jdoe21900_asset02464,Laptop,KSC,163.205.5.136,Win10 10.0.14393.2068 (1607),3/1/18 12:19,jdoe21900
jdoe21902_asset02465,Laptop,KSC,128.159.1.196,Win10 10.0.14393.2068 (1607),2/28/18 13:48,jdoe21902
jdoe21907_asset02466,Laptop,KSC,163.205.5.156,Win10 10.0.14393.2068 (1607),3/1/18 12:29,jdoe21907
jdoe21908_asset02467,Laptop,KSC,163.206.7.45,Win10 10.0.10586.1417 (1511),2/28/18 4:21,jdoe21908
jdoe21909_asset02468,Laptop,KSC,128.159.1.177,Win10 10.0.15063.850 (1703),3/1/18 10:14,jdoe21909
jdoe2191_asset02469,Laptop,ARC,128.102.2.105,Win7 6.1.7601,2/28/18 17:52,jdoe2191
jdoe21917_asset02470,Laptop,KSC,163.206.7.153,Win10 10.0.15063.850 (1703),3/1/18 12:28,jdoe21917
jdoe21934_asset02471,Laptop,KSC,163.205.5.24,Win10 10.0.10586.1417 (1511),3/1/18 12:21,jdoe21934
jdoe21935_asset02472,Laptop,KSC,163.205.5.25,Win10 10.0.10586.1417 (1511),3/1/18 12:29,jdoe21935
jdoe21937_asset02473,Laptop,KSC,163.205.5.52,Win10 10.0.15063.850 (1703),3/1/18 12:28,jdoe21937
jdoe2194_asset02474,Server,ARC,128.102.1.10,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:15,jdoe2194
jdoe21945_asset02475,Laptop,KSC,163.205.5.161,Win10 10.0.10586.1417 (1511),3/1/18 12:22,jdoe21945
jdoe21946_asset02476,Laptop,KSC,163.206.7.180,Win7 6.1.7601,3/1/18 11:00,jdoe21946
jdoe21949_asset02477,Laptop,KSC,163.206.7.147,Win10 10.0.10586.1356 (1511),3/1/18 12:19,jdoe21949
jdoe21951_asset02478,Laptop,KSC,163.205.5.40,Win10 10.0.15063.850 (1703),3/1/18 12:21,jdoe21951
jdoe21959_asset02479,Laptop,KSC,163.206.7.210,Win10 10.0.10586.1417 (1511),3/1/18 12:24,jdoe21959
jdoe21970_asset02480,Laptop,KSC,163.205.5.123,Win10 10.0.14393.2007 (1607),3/1/18 12:30,jdoe21970
jdoe21981_asset02481,Laptop,KSC,163.206.7.95,Win10 10.0.14393.2068 (1607),3/1/18 12:21,jdoe21981
jdoe21982_asset02482,Laptop,KSC,163.206.7.119,Win10 10.0.15063.850 (1703),3/1/18 12:18,jdoe21982
jdoe21990_asset02483,Laptop,KSC,163.205.5.121,Win10 10.0.15063.850 (1703),3/1/18 12:18,jdoe21990
jdoe21995_asset02484,Laptop,KSC,163.206.7.96,Win10 10.0.14393.2068 (1607),3/1/18 12:23,jdoe21995
jdoe2200_asset02485,Server,ARC,128.102.2.145,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:27,jdoe2200
jdoe22021_asset02486,Laptop,KSC,163.206.7.56,Win10 10.0.15063.850 (1703),3/1/18 12:21,jdoe22021
jdoe22022_asset02487,Laptop,KSC,163.205.5.124,Win7 6.1.7601,3/1/18 12:29,jdoe22022
jdoe2203_asset02488,Server,ARC,128.102.1.161,Linux CentOS 6.7 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:31,jdoe2203
jdoe2206_asset02489,Server,HQ,131.182.1.15,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:28,jdoe2206
jdoe2209_asset02490,Desktop,ARC,128.102.1.158,Win7 6.1.7601,3/1/18 12:02,jdoe2209
jdoe2211_asset02491,Desktop,ARC,128.102.1.165,Win10 10.0.15063.786 (1703),3/1/18 12:23,jdoe2211
jdoe2214_asset02492,Server,ARC,128.102.2.27,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:21,jdoe2214
jdoe2216_asset02493,Desktop,ARC,128.102.1.174,Win7 6.1.7601,3/1/18 12:25,jdoe2216
jdoe2221_asset02494,Server,ARC,128.102.1.242,Linux CentOS 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:28,jdoe2221
jdoe2222_asset02495,Server,ARC,128.102.1.55,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:13,jdoe2222
jdoe2229_asset02496,Server,ARC,128.102.1.77,Linux Red Hat Enterprise Workstation 7.4 (3.10.0-693.17.1.el7.x86_64),2/27/18 21:52,jdoe2229
jdoe2230_asset02497,Server,ARC,128.102.1.19,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:28,jdoe2230
jdoe2231_asset02498,Server,ARC,128.102.1.18,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:28,jdoe2231
jdoe2232_asset02499,Server,ARC,128.102.1.17,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:28,jdoe2232
jdoe2237_asset02500,Server,HQ,131.182.1.26,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:21,jdoe2237
jdoe2239_asset02501,Laptop,ARC,128.102.2.40,Mac OS X 10.12.6 (16G1212),3/1/18 12:27,jdoe2239
jdoe225_asset02502,Laptop,JSC,130.134.1.146,Win7 6.1.7601,3/1/18 12:24,jdoe225
jdoe22512_asset02503,Laptop,KSC,163.206.7.157,Win7 6.1.7601,3/1/18 12:19,jdoe22512
jdoe2252_asset02504,Desktop,ARC,128.102.3.211,Mac OS X 10.12.6 (16G1212),3/1/18 12:26,jdoe2252
jdoe2253_asset02505,Laptop,ARC,128.102.2.90,Mac OS X 10.11.6 (15G19009),3/1/18 12:19,jdoe2253
jdoe2255_asset02506,Desktop,ARC,128.102.1.169,Win7 6.1.7601,3/1/18 12:04,jdoe2255
jdoe2259_asset02507,Laptop,ARC,128.102.2.71,Mac OS X 10.12.6 (16G1212),3/1/18 12:08,jdoe2259
jdoe226_asset02508,Laptop,JSC,130.134.2.68,Win10 10.0.10586.1356 (1511),3/1/18 12:19,jdoe226
jdoe2261_asset02509,Laptop,ARC,128.102.2.96,Mac OS X 10.12.6 (16G1212),2/28/18 19:37,jdoe2261
jdoe2264_asset02510,Laptop,ARC,128.102.2.101,Mac OS X 10.12.6 (16G1212),2/28/18 18:52,jdoe2264
jdoe2265_asset02511,Laptop,ARC,128.102.2.55,Mac OS X 10.12 (16A323),3/1/18 12:23,jdoe2265
jdoe2267_asset02512,Laptop,ARC,128.102.2.69,Mac OS X 10.12.4 (16E195),3/1/18 12:12,jdoe2267
jdoe2270_asset02513,Desktop,ARC,128.102.1.8,Mac OS X 10.12.6 (16G29),2/28/18 17:51,jdoe2270
jdoe2278_asset02514,Server,JSC,130.134.3.81,Linux CentOS 7.4.1708 (3.10.0-693.17.1.el7.x86_64),3/1/18 12:18,jdoe2278
jdoe228_asset02515,Laptop,JSC,130.134.1.78,Win10 10.0.10586.1417 (1511),3/1/18 12:25,jdoe228
jdoe2282_asset02516,Server,ARC,128.102.1.15,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:30,jdoe2282
jdoe229_asset02517,Laptop,JSC,130.134.2.61,Win10 10.0.10586.1356 (1511),3/1/18 12:29,jdoe229
jdoe2293_asset02518,Server,ARC,128.102.1.105,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:31,jdoe2293
jdoe2294_asset02519,Server,ARC,128.102.1.106,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:25,jdoe2294
jdoe230_asset02520,Laptop,JSC,130.134.1.67,Win7 6.1.7601,3/1/18 11:58,jdoe230
jdoe231_asset02521,Laptop,JSC,130.134.2.101,Win10 10.0.16299.248 (1709),3/1/18 11:47,jdoe231
jdoe2315_asset02522,Laptop,ARC,128.102.2.95,Mac OS X 10.12.6 (16G1212),2/28/18 20:30,jdoe2315
jdoe2319_asset02523,Server,ARC,128.102.1.148,Linux Ubuntu 14.04.5 LTS (3.13.0-141-generic),3/1/18 12:18,jdoe2319
jdoe2320_asset02524,Server,ARC,128.102.1.43,Linux Red Hat Enterprise Workstation 6.9 (4.4.113-1.el6.elrepo.x86_64),3/1/18 12:18,jdoe2320
jdoe2321_asset02525,Server,ARC,128.102.1.59,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:24,jdoe2321
jdoe23211_asset02526,Laptop,KSC,163.206.7.185,Win7 6.1.7601,3/1/18 11:56,jdoe23211
jdoe2322_asset02527,Desktop,JSC,130.134.1.16,Win7 6.1.7601,3/1/18 12:32,jdoe2322
jdoe2328_asset02528,Desktop,LARC,146.165.13.35,Win7 6.1.7601,3/1/18 12:27,jdoe2328
jdoe2329_asset02529,Server,LARC,146.165.13.33,Win2008R2 6.1.7601,3/1/18 12:21,jdoe2329
jdoe2330_asset02530,Desktop,LARC,146.165.13.34,Win7 6.1.7601,3/1/18 12:23,jdoe2330
jdoe2339_asset02531,Desktop,ARC,128.102.3.250,Mac OS X 10.11.6 (15G1510),3/1/18 12:23,jdoe2339
jdoe2344_asset02532,Laptop,JSC,130.134.3.27,Win10 10.0.15063.909 (1703),3/1/18 12:23,jdoe2344
jdoe2347_asset02533,Server,HQ,131.182.1.90,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:23,jdoe2347
jdoe2348_asset02534,Server,HQ,131.182.1.38,Linux Red Hat Enterprise Server 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:21,jdoe2348
jdoe235_asset02535,Laptop,JSC,130.134.2.243,Win7 6.1.7601,3/1/18 12:23,jdoe235
jdoe2353_asset02536,Desktop,ARC,128.102.1.176,Win7 6.1.7601,3/1/18 12:26,jdoe2353
jdoe2368_asset02537,Server,ARC,128.102.3.210,Linux CentOS 7.4.1708 (3.10.0-693.17.1.el7.x86_64),3/1/18 12:30,jdoe2368
jdoe237_asset02538,Laptop,JSC,130.134.2.102,Win7 6.1.7601,3/1/18 12:18,jdoe237
jdoe2371_asset02539,Server,JSC,130.134.3.84,Linux CentOS 5.11 (2.6.18-308.el5),3/1/18 12:24,jdoe2371
jdoe2375_asset02540,Server,ARC,128.102.1.188,Linux CentOS 6.8 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:25,jdoe2375
jdoe2376_asset02541,Server,ARC,128.102.1.12,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:26,jdoe2376
jdoe2377_asset02542,Server,ARC,128.102.1.88,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:29,jdoe2377
jdoe2378_asset02543,Server,ARC,128.102.1.87,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:29,jdoe2378
jdoe2379_asset02544,Server,ARC,128.102.1.86,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:20,jdoe2379
jdoe2380_asset02545,Server,ARC,128.102.1.85,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:09,jdoe2380
jdoe2381_asset02546,Server,ARC,128.102.1.84,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:24,jdoe2381
jdoe2382_asset02547,Server,ARC,128.102.1.83,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:29,jdoe2382
jdoe2383_asset02548,Server,ARC,128.102.1.82,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:24,jdoe2383
jdoe2384_asset02549,Server,ARC,128.102.1.100,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:31,jdoe2384
jdoe2385_asset02550,Server,ARC,128.102.1.99,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:25,jdoe2385
jdoe2386_asset02551,Server,ARC,128.102.1.81,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:31,jdoe2386
jdoe2387_asset02552,Server,ARC,128.102.1.98,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:26,jdoe2387
jdoe2388_asset02553,Server,ARC,128.102.1.97,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:23,jdoe2388
jdoe23881_asset02554,Laptop,KSC,163.206.7.100,Win7 6.1.7601,2/28/18 14:46,jdoe23881
jdoe2389_asset02555,Server,ARC,128.102.1.96,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:27,jdoe2389
jdoe239_asset02556,Laptop,JSC,130.134.2.148,Win7 6.1.7601,3/1/18 12:22,jdoe239
jdoe2390_asset02557,Server,ARC,128.102.1.95,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.18.7.el6.x86_64),3/1/18 12:25,jdoe2390
jdoe2391_asset02558,Server,ARC,128.102.1.94,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:26,jdoe2391
jdoe2392_asset02559,Server,ARC,128.102.1.93,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:26,jdoe2392
jdoe2393_asset02560,Server,ARC,128.102.1.92,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:26,jdoe2393
jdoe2394_asset02561,Server,ARC,128.102.1.91,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:30,jdoe2394
jdoe2395_asset02562,Server,ARC,128.102.1.90,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:25,jdoe2395
jdoe2396_asset02563,Server,ARC,128.102.1.89,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:29,jdoe2396
jdoe2397_asset02564,Server,ARC,128.102.1.80,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:29,jdoe2397
jdoe240_asset02565,Laptop,JSC,130.134.2.203,Win7 6.1.7601,3/1/18 12:23,jdoe240
jdoe2401_asset02566,Server,HQ,131.182.1.81,Win2012R2 6.3.9600,3/1/18 12:28,jdoe2401
jdoe2405_asset02567,Server,ARC,128.102.1.41,Linux Red Hat Enterprise Workstation 6.9 (2.6.32-696.20.1.el6.x86_64),3/1/18 12:31,jdoe2405
jdoe2406_asset02568,Server,ARC,128.102.2.125,Linux Red Hat Enterprise Workstation 6.9 (4.4.113-1.el6.elrepo.x86_64),2/28/18 16:43,jdoe2406
jdoe2407_asset02569,Server,ARC,128.102.2.124,Linux Red Hat Enterprise Workstation 6.9 (4.4.113-1.el6.elrepo.x86_64),2/28/18 16:39,jdoe2407
jdoe2408_asset02570,Server,ARC,128.102.2.123,Linux Red Hat Enterprise Workstation 6.9 (4.4.113-1.el6.elrepo.x86_64),2/28/18 14:20,jdoe2408
jdoe241_asset02571,Laptop,JSC,130.134.2.95,Win7 6.1.7601,3/1/18 12:23,jdoe241
jdoe2410_asset02572,Server,HQ,131.182.1.93,Linux Red Hat Enterprise Server 7.4 (3.10.0-693.17.1.el7.x86_64),3/1/18 12:21,jdoe2410
jdoe2411_asset02573,Server,HQ,131.182.1.87,Linux Red Hat Enterprise Server 7.4 (3.10.0-693.17.1.el7.x86_64),3/1/18 12:26,jdoe2411
